game_id,event_num,event_msg_type,period,wc_time,pc_time,action_type,option1,option2,option3,team_id,person1,person2,person3,team_id_type,person1_type,person2_type,person3_type
db01d0f50dbdc57e0346858ac7be154a,2,12,1,585400,7200,0,0,0,0,1473d70e5646a26de3c52aa1abd85b1f,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,4,10,1,585400,7200,0,0,0,0,0a6fc39f34702cff144525dfd265f8fa,b265ffd84dbeef427136d140811e7d5f,8c646f2710d4f64955903039fdc6374e,87d5036c732e89f1d2566f24b5c17113,3,4,5,5
db01d0f50dbdc57e0346858ac7be154a,7,2,1,585530,7050,1,3,0,0,012059d397c0b7e5a30a5bb89c0b075e,4b35bf5cc8eebb940aa41c466bff7277,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,8,4,1,585570,7030,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,9,1,1,585580,7020,72,2,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
0,0,0,0,0,7020,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,10,1,1,585790,6790,79,3,0,0,0a6fc39f34702cff144525dfd265f8fa,3007e387a7d41a704390cb5878271b9a,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
0,0,0,0,0,6790,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,11,1,1,585890,6690,1,3,0,0,012059d397c0b7e5a30a5bb89c0b075e,8c646f2710d4f64955903039fdc6374e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,3,5,5,0
0,0,0,0,0,6690,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,13,2,1,586120,6460,63,2,0,0,0a6fc39f34702cff144525dfd265f8fa,cf81e3b197158f3ddedae95005aa9859,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
db01d0f50dbdc57e0346858ac7be154a,14,4,1,586150,6440,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,5,0,0
0,0,0,0,0,6440,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,15,2,1,586250,6340,1,3,0,0,012059d397c0b7e5a30a5bb89c0b075e,8c646f2710d4f64955903039fdc6374e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,16,4,1,586270,6310,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,17,2,1,586380,6210,80,2,0,0,012059d397c0b7e5a30a5bb89c0b075e,8c646f2710d4f64955903039fdc6374e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,18,4,1,586410,6170,0,0,0,0,0a6fc39f34702cff144525dfd265f8fa,95c8abc40fb4ecf4fa5627975450dc95,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,4,0,0
0,0,0,0,0,6170,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,19,2,1,586470,6110,1,3,0,0,0a6fc39f34702cff144525dfd265f8fa,fe8aca56ad93b72526d622348b190ec3,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
db01d0f50dbdc57e0346858ac7be154a,20,4,1,586530,6050,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,8c646f2710d4f64955903039fdc6374e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,5,0,0
0,0,0,0,0,6050,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,21,2,1,586600,5980,79,2,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,22,4,1,586620,5960,0,0,0,0,0a6fc39f34702cff144525dfd265f8fa,3007e387a7d41a704390cb5878271b9a,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,4,0,0
0,0,0,0,0,5960,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,23,2,1,586750,5840,63,2,0,0,0a6fc39f34702cff144525dfd265f8fa,3007e387a7d41a704390cb5878271b9a,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
db01d0f50dbdc57e0346858ac7be154a,24,4,1,586780,5810,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,5,0,0
0,0,0,0,0,5810,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,25,2,1,586920,5670,1,3,0,0,012059d397c0b7e5a30a5bb89c0b075e,b43d8e250bbf5bf03bcbbd2f48141acd,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,26,4,1,586950,5630,0,0,0,0,0a6fc39f34702cff144525dfd265f8fa,b265ffd84dbeef427136d140811e7d5f,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,4,0,0
0,0,0,0,0,5630,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,27,5,1,587000,5590,2,1,0,0,0a6fc39f34702cff144525dfd265f8fa,3007e387a7d41a704390cb5878271b9a,8c646f2710d4f64955903039fdc6374e,0370a0d090da0d0edc6319f120187e0e,2,4,5,0
0,0,0,0,0,5590,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,29,2,1,587080,5510,98,2,0,0,012059d397c0b7e5a30a5bb89c0b075e,4b35bf5cc8eebb940aa41c466bff7277,0370a0d090da0d0edc6319f120187e0e,3007e387a7d41a704390cb5878271b9a,3,5,0,4
db01d0f50dbdc57e0346858ac7be154a,31,4,1,587100,5500,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,4b35bf5cc8eebb940aa41c466bff7277,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,32,1,1,587110,5490,72,2,0,0,012059d397c0b7e5a30a5bb89c0b075e,4b35bf5cc8eebb940aa41c466bff7277,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
0,0,0,0,0,5490,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,33,1,1,587320,5290,75,2,0,0,0a6fc39f34702cff144525dfd265f8fa,cf81e3b197158f3ddedae95005aa9859,fe8aca56ad93b72526d622348b190ec3,0370a0d090da0d0edc6319f120187e0e,2,4,4,0
db01d0f50dbdc57e0346858ac7be154a,35,6,1,587350,5290,2,0,0,1,012059d397c0b7e5a30a5bb89c0b075e,f42e50d6a567798c9540b0cf7447337e,cf81e3b197158f3ddedae95005aa9859,a28c17b37a48e640bfec93966f0b2f91,2,5,4,1
db01d0f50dbdc57e0346858ac7be154a,37,3,1,587560,5290,10,1,0,0,0a6fc39f34702cff144525dfd265f8fa,cf81e3b197158f3ddedae95005aa9859,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
0,0,0,0,0,5290,0,0,0,0,0,0,0,0,0,0,0,0
db01d0f50dbdc57e0346858ac7be154a,38,2,1,587700,5170,79,3,0,0,012059d397c0b7e5a30a5bb89c0b075e,4b35bf5cc8eebb940aa41c466bff7277,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,39,4,1,587740,5150,0,0,0,0,012059d397c0b7e5a30a5bb89c0b075e,f3d9bebad56898206207ca7cc07323f7,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,3,0,0
db01d0f50dbdc57e0346858ac7be154a,40,2,1,587940,5090,58,2,0,0,012059d397c0b7e5a30a5bb89c0b075e,87d5036c732e89f1d2566f24b5c17113,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
db01d0f50dbdc57e0346858ac7be154a,41,4,1,587980,5050,0,0,0,0,0a6fc39f34702cff144525dfd265f8fa,3007e387a7d41a704390cb5878271b9a,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,4,0,0
0,0,0,0,0,5050,0,0,0,0,0,0,0,0,0,0,0,0
