Game_ID,Player_ID,OffRtg,DefRtg
efca551b622ff96393fb43947e1aad4b,fb64ca4b8beaf4c4c6e4575fe2f3abd7,49.166666666666664,69.16666666666667
efca551b622ff96393fb43947e1aad4b,f3d6e924c2736c9e5771b0784e31c2df,0,0
efca551b622ff96393fb43947e1aad4b,32c044aa84d75ccd78c3c9f2aeb33bd9,49.48453608247423,60.824742268041234
efca551b622ff96393fb43947e1aad4b,efdf75393e50b635b2ea854471a88345,0,0
efca551b622ff96393fb43947e1aad4b,7f438c18058290903c46dfe9d71bd68a,53.21100917431193,62.38532110091744
efca551b622ff96393fb43947e1aad4b,8c7a7249d80b1489594b3a2a87f3f19d,43.63636363636363,52.72727272727272
efca551b622ff96393fb43947e1aad4b,1dabb767e07d0aa702ee58d41c15eab1,54.87804878048781,80.48780487804879
efca551b622ff96393fb43947e1aad4b,3691a0fcae960edcb40de2300f0f4a90,63.63636363636363,55.45454545454545
efca551b622ff96393fb43947e1aad4b,95920e4bf5b6c15ba8dffbf959b38ba5,46.06741573033708,62.92134831460674
efca551b622ff96393fb43947e1aad4b,722a380c9b59ef42226e8d392824dcb9,0,0
efca551b622ff96393fb43947e1aad4b,418c3464b096a90c269ae5145ddf4d92,62.745098039215684,50.0
efca551b622ff96393fb43947e1aad4b,ce131b461fdfb50c5c1276a796638466,64.28571428571429,50.0
efca551b622ff96393fb43947e1aad4b,900cd9f9e6b0339101bbc843bc0fec6c,76.34408602150538,46.236559139784944
efca551b622ff96393fb43947e1aad4b,ef8b068ab7ac9d387b256404acd24cd5,53.06122448979592,85.71428571428571
efca551b622ff96393fb43947e1aad4b,6861bcedc7a5448ec9fb79c65db0ef6f,78.08219178082192,49.31506849315068
efca551b622ff96393fb43947e1aad4b,95e4a68c9596fa7884f955c14ab1ea84,60.952380952380956,54.285714285714285
efca551b622ff96393fb43947e1aad4b,4c4a14556a26a6fb83497a85c5bba602,70.3125,50.0
efca551b622ff96393fb43947e1aad4b,e49b2cc3f9aacd500b11a35b1c57112d,48.80952380952381,71.42857142857143
efca551b622ff96393fb43947e1aad4b,36fdadf436b164ee29174c8e1fde7271,49.39759036144578,81.92771084337349
efca551b622ff96393fb43947e1aad4b,349033e700f4f61c4acecbfbfe4225eb,73.33333333333333,40.0
efca551b622ff96393fb43947e1aad4b,64e4b07f8d90902bcab1aa9e6b5d2ecf,66.66666666666666,48.148148148148145
efca551b622ff96393fb43947e1aad4b,83d6b908e0df4b3aa13b684fa74c544c,60.0,40.0
efca551b622ff96393fb43947e1aad4b,942a84f05f4ab956125f68ec0963481f,44.11764705882353,63.23529411764706
efca551b622ff96393fb43947e1aad4b,c950aaad2e56c87e9ac7281016d37cb6,59.25925925925925,74.07407407407408
efca551b622ff96393fb43947e1aad4b,137eed94de2c9698e4ac04e9ae73df02,78.48101265822784,43.037974683544306
efca551b622ff96393fb43947e1aad4b,619d3e44dc84b366bd685de3e94b3bec,40.0,73.33333333333333
efca551b622ff96393fb43947e1aad4b,456adb7fd5329bfe1c8dce6b5dafa22c,0,0
efca551b622ff96393fb43947e1aad4b,18a823379f2bf4e4be8b419698cde91c,0,0
efca551b622ff96393fb43947e1aad4b,f5e2c91dffa679bce11356eb8b60d26c,0,0
efca551b622ff96393fb43947e1aad4b,a4d4f9a2e312a7969d818a7175266578,84.61538461538461,46.15384615384615
