Game_ID,Player_ID,OffRtg,DefRtg
b7a1056b097e5e604925867c0ca17442,7d14d9d4694ff8e1bde7394c613842e2,0,0
b7a1056b097e5e604925867c0ca17442,95c8abc40fb4ecf4fa5627975450dc95,52.17391304347826,65.21739130434783
b7a1056b097e5e604925867c0ca17442,88de21714213b1a22a63ed1dfec267c8,64.70588235294117,70.58823529411765
b7a1056b097e5e604925867c0ca17442,cbcdba92e7ebacd9418f0bf29a6f6d13,54.21686746987952,68.67469879518072
b7a1056b097e5e604925867c0ca17442,fa9ea3ddb13b576d0a7db1b23842c00e,0,0
b7a1056b097e5e604925867c0ca17442,8ef226e011978823e53492a28d71217f,66.3157894736842,52.63157894736842
b7a1056b097e5e604925867c0ca17442,1ddd9c3d32c6f8245158a15b58b38992,0,0
b7a1056b097e5e604925867c0ca17442,9cf34a85700c146eaf259ed7a818ad63,47.77777777777778,70.0
b7a1056b097e5e604925867c0ca17442,90115ca1e9f545b291b18a7db8d2a700,0,0
b7a1056b097e5e604925867c0ca17442,95c17413c3df2cb6709f0b23d27b5340,58.46153846153847,55.38461538461539
b7a1056b097e5e604925867c0ca17442,3773aefed22b2274d2178f90bb6a858a,66.11570247933885,52.066115702479344
b7a1056b097e5e604925867c0ca17442,b265ffd84dbeef427136d140811e7d5f,61.165048543689316,68.93203883495146
b7a1056b097e5e604925867c0ca17442,1d457397b925e5819869db6e806c9967,66.66666666666666,83.33333333333334
b7a1056b097e5e604925867c0ca17442,387ed8d45a1786fa72e95732df2dac4f,41.17647058823529,69.11764705882352
b7a1056b097e5e604925867c0ca17442,dec83d2271a993d4a217b1265d702bcb,69.62025316455697,48.10126582278481
b7a1056b097e5e604925867c0ca17442,0e6ad08f07aa1d0f125692af405249b9,64.07766990291263,48.54368932038835
b7a1056b097e5e604925867c0ca17442,3c4073c5a42291d8db41f245f22940c7,67.74193548387096,48.38709677419355
b7a1056b097e5e604925867c0ca17442,fe8aca56ad93b72526d622348b190ec3,0,0
b7a1056b097e5e604925867c0ca17442,c3fab6cfaf545b6172bc6c7c099a39f1,72.89719626168224,57.009345794392516
b7a1056b097e5e604925867c0ca17442,3007e387a7d41a704390cb5878271b9a,56.63716814159292,65.48672566371681
b7a1056b097e5e604925867c0ca17442,2fd8063b8cb4a66e2658b3a33dfa4850,73.86363636363636,47.72727272727273
b7a1056b097e5e604925867c0ca17442,324b2f11b1cd08156cceb7206ef69820,55.660377358490564,66.0377358490566
b7a1056b097e5e604925867c0ca17442,11f83d15ab55554432254788bba1e58f,66.0,57.99999999999999
b7a1056b097e5e604925867c0ca17442,4cf82b670bd014fbd6b99ca1ffa25a4f,70.0,65.0
b7a1056b097e5e604925867c0ca17442,89c519190d06b39ae85634965daafa5c,62.5,77.5
b7a1056b097e5e604925867c0ca17442,cf81e3b197158f3ddedae95005aa9859,52.52525252525253,69.6969696969697
b7a1056b097e5e604925867c0ca17442,fded22dce8e6e398001981ec5077d3a5,0,0
b7a1056b097e5e604925867c0ca17442,eeaac18e3ac23a64e844e9686189d005,44.18604651162791,58.139534883720934
b7a1056b097e5e604925867c0ca17442,e78a1d607e24b45967811d15848bfa7f,66.66666666666666,83.33333333333334
b7a1056b097e5e604925867c0ca17442,769cf4fe28af6cafc5887879e7f7f40f,0,0
