Game_ID,Player_ID,OffRtg,DefRtg
890600997c60cca3e41236355c65642e,fb64ca4b8beaf4c4c6e4575fe2f3abd7,60.75949367088608,55.06329113924051
890600997c60cca3e41236355c65642e,f3d6e924c2736c9e5771b0784e31c2df,0,0
890600997c60cca3e41236355c65642e,32c044aa84d75ccd78c3c9f2aeb33bd9,58.69565217391305,58.69565217391305
890600997c60cca3e41236355c65642e,7f438c18058290903c46dfe9d71bd68a,62.5,56.25
890600997c60cca3e41236355c65642e,8c7a7249d80b1489594b3a2a87f3f19d,0,0
890600997c60cca3e41236355c65642e,95c8abc40fb4ecf4fa5627975450dc95,58.64197530864198,57.407407407407405
890600997c60cca3e41236355c65642e,1dabb767e07d0aa702ee58d41c15eab1,58.75,52.5
890600997c60cca3e41236355c65642e,95920e4bf5b6c15ba8dffbf959b38ba5,58.333333333333336,53.70370370370371
890600997c60cca3e41236355c65642e,722a380c9b59ef42226e8d392824dcb9,61.48648648648649,55.4054054054054
890600997c60cca3e41236355c65642e,cbcdba92e7ebacd9418f0bf29a6f6d13,0,0
890600997c60cca3e41236355c65642e,fa9ea3ddb13b576d0a7db1b23842c00e,0,0
890600997c60cca3e41236355c65642e,1ddd9c3d32c6f8245158a15b58b38992,0,0
890600997c60cca3e41236355c65642e,ef8b068ab7ac9d387b256404acd24cd5,60.9271523178808,54.966887417218544
890600997c60cca3e41236355c65642e,9cf34a85700c146eaf259ed7a818ad63,51.64835164835166,61.53846153846154
890600997c60cca3e41236355c65642e,b265ffd84dbeef427136d140811e7d5f,62.71186440677966,64.40677966101694
890600997c60cca3e41236355c65642e,387ed8d45a1786fa72e95732df2dac4f,0,0
890600997c60cca3e41236355c65642e,e49b2cc3f9aacd500b11a35b1c57112d,42.857142857142854,78.57142857142857
890600997c60cca3e41236355c65642e,36fdadf436b164ee29174c8e1fde7271,0,0
890600997c60cca3e41236355c65642e,fe8aca56ad93b72526d622348b190ec3,58.47457627118644,61.86440677966102
890600997c60cca3e41236355c65642e,3007e387a7d41a704390cb5878271b9a,58.9041095890411,56.849315068493155
890600997c60cca3e41236355c65642e,942a84f05f4ab956125f68ec0963481f,68.42105263157895,50.0
890600997c60cca3e41236355c65642e,c950aaad2e56c87e9ac7281016d37cb6,0.0,100.0
890600997c60cca3e41236355c65642e,324b2f11b1cd08156cceb7206ef69820,52.5974025974026,57.7922077922078
890600997c60cca3e41236355c65642e,619d3e44dc84b366bd685de3e94b3bec,0,0
890600997c60cca3e41236355c65642e,4cf82b670bd014fbd6b99ca1ffa25a4f,0,0
890600997c60cca3e41236355c65642e,89c519190d06b39ae85634965daafa5c,0,0
890600997c60cca3e41236355c65642e,18a823379f2bf4e4be8b419698cde91c,0,0
890600997c60cca3e41236355c65642e,cf81e3b197158f3ddedae95005aa9859,52.666666666666664,62.0
890600997c60cca3e41236355c65642e,eeaac18e3ac23a64e844e9686189d005,40.0,75.0
890600997c60cca3e41236355c65642e,769cf4fe28af6cafc5887879e7f7f40f,0,0
