Game_ID,Player_ID,OffRtg,DefRtg
8a2f954e8d303e73de01bd620b1ef6c3,05acdf079fb7584b35de9ec52d486d02,55.172413793103445,49.137931034482754
8a2f954e8d303e73de01bd620b1ef6c3,14f9bdcd40503a2caa3a0cb8d0d68e49,0,0
8a2f954e8d303e73de01bd620b1ef6c3,ed2c00d1cbd80e8b960a98d5ae0bda44,60.33057851239669,50.413223140495866
8a2f954e8d303e73de01bd620b1ef6c3,8b27d0fe8268b3f83de96b7e198ca2c0,26.666666666666668,70.0
8a2f954e8d303e73de01bd620b1ef6c3,4b35bf5cc8eebb940aa41c466bff7277,60.97560975609756,42.27642276422765
8a2f954e8d303e73de01bd620b1ef6c3,b65cb97208a56cc4f7071616f1605b3d,56.896551724137936,55.172413793103445
8a2f954e8d303e73de01bd620b1ef6c3,9d727edb4746e585028aabb9e1822cda,0,0
8a2f954e8d303e73de01bd620b1ef6c3,06a5ada03328fca808144c85a73fd06b,50.0,57.692307692307686
8a2f954e8d303e73de01bd620b1ef6c3,25cf5e1780ec195d1b11660bb9f10689,52.066115702479344,57.02479338842975
8a2f954e8d303e73de01bd620b1ef6c3,e741e01157292e79ed64b86014039285,47.05882352941176,61.1764705882353
8a2f954e8d303e73de01bd620b1ef6c3,feabbe3092a93fc40dd6d46228eb0158,0,0
8a2f954e8d303e73de01bd620b1ef6c3,bca65b4d1889c9c4c97d5dfa6efb117b,28.888888888888886,60.0
8a2f954e8d303e73de01bd620b1ef6c3,7d4a2b8dde866a2e6d1af135586f063d,0,0
8a2f954e8d303e73de01bd620b1ef6c3,193fc4c980cdd1403355013364b9b08c,54.67625899280576,52.51798561151079
8a2f954e8d303e73de01bd620b1ef6c3,f42e50d6a567798c9540b0cf7447337e,55.03875968992248,52.71317829457365
8a2f954e8d303e73de01bd620b1ef6c3,f1858386f432e1bfcecd2ce32b210da6,30.76923076923077,57.692307692307686
8a2f954e8d303e73de01bd620b1ef6c3,8c646f2710d4f64955903039fdc6374e,62.06896551724138,43.103448275862064
8a2f954e8d303e73de01bd620b1ef6c3,b43d8e250bbf5bf03bcbbd2f48141acd,49.43820224719101,46.06741573033708
8a2f954e8d303e73de01bd620b1ef6c3,ee4f215cca5f13013a4925b66d1e1a4d,51.388888888888886,56.94444444444444
8a2f954e8d303e73de01bd620b1ef6c3,6a47aad050b23defa36c9d566a0570ff,53.06122448979592,44.89795918367347
8a2f954e8d303e73de01bd620b1ef6c3,e9b4d02c8216e149e1b0c69c9feb6541,38.88888888888889,38.88888888888889
8a2f954e8d303e73de01bd620b1ef6c3,fd5f6da99b2abc7327464a9135ccd904,0,0
8a2f954e8d303e73de01bd620b1ef6c3,67cbf4e4a852b1756f1f3710cbcfedf0,51.546391752577314,45.36082474226804
8a2f954e8d303e73de01bd620b1ef6c3,61688de43946525c3bfab31dbdbf8cc7,0,0
8a2f954e8d303e73de01bd620b1ef6c3,3624f9b65b645ac7969395f1cac609d1,34.375,87.5
8a2f954e8d303e73de01bd620b1ef6c3,87d5036c732e89f1d2566f24b5c17113,57.35294117647059,50.73529411764706
8a2f954e8d303e73de01bd620b1ef6c3,3affc10638c65869d7d1aa53290b22c2,0,0
8a2f954e8d303e73de01bd620b1ef6c3,91766e9c4990a0f665ec890383f84359,0,0
8a2f954e8d303e73de01bd620b1ef6c3,aed0411cb17a045654ad29b423260ebd,0,0
8a2f954e8d303e73de01bd620b1ef6c3,580107f7f90f25448af476de5ed9633a,41.7910447761194,58.2089552238806
