Game_ID,Player_ID,OffRtg,DefRtg
68f62f1c5cb84257932676bef8cc7a1a,05acdf079fb7584b35de9ec52d486d02,45.370370370370374,50.0
68f62f1c5cb84257932676bef8cc7a1a,14f9bdcd40503a2caa3a0cb8d0d68e49,0,0
68f62f1c5cb84257932676bef8cc7a1a,ed2c00d1cbd80e8b960a98d5ae0bda44,55.91397849462365,38.70967741935484
68f62f1c5cb84257932676bef8cc7a1a,8b27d0fe8268b3f83de96b7e198ca2c0,62.5,47.91666666666667
68f62f1c5cb84257932676bef8cc7a1a,4b35bf5cc8eebb940aa41c466bff7277,56.61764705882353,51.470588235294116
68f62f1c5cb84257932676bef8cc7a1a,b65cb97208a56cc4f7071616f1605b3d,55.46218487394958,52.94117647058824
68f62f1c5cb84257932676bef8cc7a1a,9d727edb4746e585028aabb9e1822cda,0,0
68f62f1c5cb84257932676bef8cc7a1a,06a5ada03328fca808144c85a73fd06b,51.94805194805194,54.54545454545454
68f62f1c5cb84257932676bef8cc7a1a,25cf5e1780ec195d1b11660bb9f10689,47.97297297297297,54.729729729729726
68f62f1c5cb84257932676bef8cc7a1a,e741e01157292e79ed64b86014039285,44.329896907216494,50.51546391752577
68f62f1c5cb84257932676bef8cc7a1a,feabbe3092a93fc40dd6d46228eb0158,0,0
68f62f1c5cb84257932676bef8cc7a1a,bca65b4d1889c9c4c97d5dfa6efb117b,56.481481481481474,50.92592592592593
68f62f1c5cb84257932676bef8cc7a1a,7d4a2b8dde866a2e6d1af135586f063d,0,0
68f62f1c5cb84257932676bef8cc7a1a,193fc4c980cdd1403355013364b9b08c,47.72727272727273,54.54545454545454
68f62f1c5cb84257932676bef8cc7a1a,f42e50d6a567798c9540b0cf7447337e,52.10084033613446,50.42016806722689
68f62f1c5cb84257932676bef8cc7a1a,f1858386f432e1bfcecd2ce32b210da6,0,0
68f62f1c5cb84257932676bef8cc7a1a,8c646f2710d4f64955903039fdc6374e,47.40740740740741,51.11111111111111
68f62f1c5cb84257932676bef8cc7a1a,b43d8e250bbf5bf03bcbbd2f48141acd,50.40650406504065,59.34959349593496
68f62f1c5cb84257932676bef8cc7a1a,ee4f215cca5f13013a4925b66d1e1a4d,53.57142857142857,48.214285714285715
68f62f1c5cb84257932676bef8cc7a1a,6a47aad050b23defa36c9d566a0570ff,40.476190476190474,38.095238095238095
68f62f1c5cb84257932676bef8cc7a1a,e9b4d02c8216e149e1b0c69c9feb6541,31.428571428571427,40.0
68f62f1c5cb84257932676bef8cc7a1a,fd5f6da99b2abc7327464a9135ccd904,0,0
68f62f1c5cb84257932676bef8cc7a1a,67cbf4e4a852b1756f1f3710cbcfedf0,54.32098765432099,55.55555555555556
68f62f1c5cb84257932676bef8cc7a1a,61688de43946525c3bfab31dbdbf8cc7,0,0
68f62f1c5cb84257932676bef8cc7a1a,3624f9b65b645ac7969395f1cac609d1,55.94405594405595,51.74825174825175
68f62f1c5cb84257932676bef8cc7a1a,87d5036c732e89f1d2566f24b5c17113,55.625,53.75
68f62f1c5cb84257932676bef8cc7a1a,3affc10638c65869d7d1aa53290b22c2,0,0
68f62f1c5cb84257932676bef8cc7a1a,91766e9c4990a0f665ec890383f84359,0,0
68f62f1c5cb84257932676bef8cc7a1a,aed0411cb17a045654ad29b423260ebd,0,0
68f62f1c5cb84257932676bef8cc7a1a,580107f7f90f25448af476de5ed9633a,41.891891891891895,50.0
