c92a96dcef0009c7d3583cd2e603099c,fb64ca4b8beaf4c4c6e4575fe2f3abd7,78.2312925170068,64.62585034013605
c92a96dcef0009c7d3583cd2e603099c,f3d6e924c2736c9e5771b0784e31c2df,0,0
c92a96dcef0009c7d3583cd2e603099c,32c044aa84d75ccd78c3c9f2aeb33bd9,71.69811320754717,68.86792452830188
c92a96dcef0009c7d3583cd2e603099c,7f438c18058290903c46dfe9d71bd68a,73.68421052631578,59.3984962406015
c92a96dcef0009c7d3583cd2e603099c,44230324724c84f122ac62a5f0918314,60.0,76.0
c92a96dcef0009c7d3583cd2e603099c,8c7a7249d80b1489594b3a2a87f3f19d,0,0
c92a96dcef0009c7d3583cd2e603099c,48ec4e6c52f418d5ca4ef510ba473ea0,61.904761904761905,76.19047619047619
c92a96dcef0009c7d3583cd2e603099c,1dabb767e07d0aa702ee58d41c15eab1,64.0,60.0
c92a96dcef0009c7d3583cd2e603099c,95920e4bf5b6c15ba8dffbf959b38ba5,73.13432835820896,57.46268656716418
c92a96dcef0009c7d3583cd2e603099c,616281dee946056b071699476fdee9ec,44.89795918367347,65.3061224489796
c92a96dcef0009c7d3583cd2e603099c,722a380c9b59ef42226e8d392824dcb9,75.55555555555556,60.74074074074074
c92a96dcef0009c7d3583cd2e603099c,e814950408915f43de2b079dce7c21c5,54.88721804511278,71.42857142857143
c92a96dcef0009c7d3583cd2e603099c,ef8b068ab7ac9d387b256404acd24cd5,63.793103448275865,51.724137931034484
c92a96dcef0009c7d3583cd2e603099c,99104de2626f67c1fa2ce70504970c3f,61.76470588235294,72.54901960784314
c92a96dcef0009c7d3583cd2e603099c,1b37fed4823f31ccbf03515f4b9fe438,55.55555555555556,55.55555555555556
c92a96dcef0009c7d3583cd2e603099c,d00d552bc4e50f63f9397a74514519ba,55.55555555555556,55.55555555555556
c92a96dcef0009c7d3583cd2e603099c,e49b2cc3f9aacd500b11a35b1c57112d,61.224489795918366,67.3469387755102
c92a96dcef0009c7d3583cd2e603099c,36fdadf436b164ee29174c8e1fde7271,63.41463414634146,63.41463414634146
c92a96dcef0009c7d3583cd2e603099c,4ef3dae16c436459ff05156abca5cebd,63.52941176470588,69.41176470588235
c92a96dcef0009c7d3583cd2e603099c,902362537ff2a39c0c0cfb82ab0adac2,75.0,41.66666666666667
c92a96dcef0009c7d3583cd2e603099c,942a84f05f4ab956125f68ec0963481f,55.55555555555556,55.55555555555556
c92a96dcef0009c7d3583cd2e603099c,c950aaad2e56c87e9ac7281016d37cb6,55.55555555555556,55.55555555555556
c92a96dcef0009c7d3583cd2e603099c,4413c19cf092bda39332d7833c90bfe6,59.25925925925925,72.22222222222221
c92a96dcef0009c7d3583cd2e603099c,bf6ed471f8425903310f08548a206905,0,0
c92a96dcef0009c7d3583cd2e603099c,5cce6ffa455e6372d9de0de400482ab6,67.16417910447761,68.65671641791045
c92a96dcef0009c7d3583cd2e603099c,619d3e44dc84b366bd685de3e94b3bec,0,0
c92a96dcef0009c7d3583cd2e603099c,4dd3d6a51dc97c651d3a86eec4362a1f,69.66292134831461,67.41573033707866
c92a96dcef0009c7d3583cd2e603099c,18a823379f2bf4e4be8b419698cde91c,0,0
c92a96dcef0009c7d3583cd2e603099c,7027df5d9c51192f3527ac8c74b4d08d,0,0
c92a96dcef0009c7d3583cd2e603099c,d81d912f81fa43178f423aa89a713e96,65.51724137931035,77.01149425287356
