1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7,52.72727272727272,47.878787878787875
1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df,0,0
1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9,55.00000000000001,63.33333333333333
1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a,53.06122448979592,43.53741496598639
1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d,0,0
1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95,50.35971223021583,51.798561151079134
1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1,49.6551724137931,44.827586206896555
1ef70f0ed41e6862e3860613e3f21054,95920e4bf5b6c15ba8dffbf959b38ba5,0,0
1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9,55.38461538461539,36.92307692307693
1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13,0,0
1ef70f0ed41e6862e3860613e3f21054,fa9ea3ddb13b576d0a7db1b23842c00e,0,0
1ef70f0ed41e6862e3860613e3f21054,1ddd9c3d32c6f8245158a15b58b38992,0,0
1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5,52.459016393442624,40.98360655737705
1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63,51.26050420168067,50.42016806722689
1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,38.70967741935484,50.0
1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,0,0
1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,45.45454545454545,84.84848484848484
1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,0,0
1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,53.21100917431193,51.37614678899083
1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,46.82539682539682,51.587301587301596
1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,51.85185185185185,85.18518518518519
1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,0,0
1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,44.776119402985074,52.98507462686567
1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,0,0
1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,0,0
1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,0,0
1ef70f0ed41e6862e3860613e3f21054,18a823379f2bf4e4be8b419698cde91c,0,0
1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,43.75,55.55555555555556
1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,0,0
1ef70f0ed41e6862e3860613e3f21054,769cf4fe28af6cafc5887879e7f7f40f,0,0
