Game_ID,Player_ID,OffRtg,DefRtg
6b17d80707e8791747fabb15c754a6e7,5a634567f5022bf46e1c990096fceb9f,0,0
6b17d80707e8791747fabb15c754a6e7,59c61598abe68e36e2a0f6b24f5344a9,0,0
6b17d80707e8791747fabb15c754a6e7,255fe2a8be0ed5c06dd99969ab4fea55,0,0
6b17d80707e8791747fabb15c754a6e7,94e99d76e87ee926faab66d382b3a955,0,0
6b17d80707e8791747fabb15c754a6e7,52c6125836c465f4ac5232121dacb49d,35.38461538461539,58.46153846153847
6b17d80707e8791747fabb15c754a6e7,ff59dc439c6c323320bc355afe884fcb,0,0
6b17d80707e8791747fabb15c754a6e7,ade82b71d52bf8ebd00f724b25c87e95,55.24475524475524,58.74125874125874
6b17d80707e8791747fabb15c754a6e7,7a1c1f680a11456d505f05fa70712213,53.896103896103895,50.649350649350644
6b17d80707e8791747fabb15c754a6e7,ffc3716da11461d5337f42c2e9590797,73.91304347826086,43.47826086956522
6b17d80707e8791747fabb15c754a6e7,16d76c912992709c8be29b896b8f9417,52.121212121212125,47.878787878787875
6b17d80707e8791747fabb15c754a6e7,3626b893fc73a5cbd67d1ea48a5c7039,56.774193548387096,55.483870967741936
6b17d80707e8791747fabb15c754a6e7,0b978fcfa7f2ec839c563a755e345ff8,40.0,68.0
6b17d80707e8791747fabb15c754a6e7,71646c64f62c2748740c45b469e0d611,57.692307692307686,51.53846153846153
6b17d80707e8791747fabb15c754a6e7,bfef77a3e57907855444410d490e7bfd,0,0
6b17d80707e8791747fabb15c754a6e7,758bfe4f98e1d0fc26ef37ef7f9688e4,0,0
6b17d80707e8791747fabb15c754a6e7,cf76849b2d40cd089fa8fe823846b717,0,0
6b17d80707e8791747fabb15c754a6e7,2ffe19dc39838eaa55a52d7b2fbd687c,51.59235668789809,54.77707006369427
6b17d80707e8791747fabb15c754a6e7,1a6703883f8f47bb4daf09c03be3bda2,56.20437956204379,48.9051094890511
6b17d80707e8791747fabb15c754a6e7,31598ba01a3fff03ed0a87d7dea11dfe,54.22535211267606,49.29577464788733
6b17d80707e8791747fabb15c754a6e7,a1591595c04d12e88e3cb427fb667618,51.829268292682926,53.65853658536586
6b17d80707e8791747fabb15c754a6e7,682ee02d38c947defb4cf5e30fba6f96,42.04545454545455,52.27272727272727
6b17d80707e8791747fabb15c754a6e7,745fd2a3e78aaceb805e7bc19cf5f126,0,0
6b17d80707e8791747fabb15c754a6e7,6f6a807d57aae8f651222523dc82dc35,51.64835164835166,52.74725274725275
6b17d80707e8791747fabb15c754a6e7,fbcda0bcb861e4726ca8871b8965ede4,50.0,83.33333333333334
6b17d80707e8791747fabb15c754a6e7,14de632b07100527b0ced12fd4eeffb7,0,0
6b17d80707e8791747fabb15c754a6e7,24e7fa348c6b922fe075358bdabc0b29,0,0
6b17d80707e8791747fabb15c754a6e7,821887f9a002be16b5f79729fae59e01,0,0
6b17d80707e8791747fabb15c754a6e7,d1159a16ddc833d8787756a5b90b9141,0,0
6b17d80707e8791747fabb15c754a6e7,3d75035d20b173a867d4bf32c8a58f0b,57.14285714285714,55.714285714285715
6b17d80707e8791747fabb15c754a6e7,3d784b11288b827cbd97d6dbcd6602ec,0,0
