game_id,event_num,event_msg_type,period,wc_time,pc_time,action_type,option1,option2,option3,team_id,person1,person2,person3,team_id_type,person1_type,person2_type,person3_type
117a5a71c34c2d8a39ff66d884462bd7,2,12,1,585360,7200,0,0,0,0,1473d70e5646a26de3c52aa1abd85b1f,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0,0,0,0
117a5a71c34c2d8a39ff66d884462bd7,4,10,1,585360,7200,0,0,0,0,5df2526720f9ac092e202de922f5a65f,682ee02d38c947defb4cf5e30fba6f96,5254f09164f6bcfba80a12e595ca4724,f85a47779c423d73ea3b2aa48c54ff8b,3,4,5,5
117a5a71c34c2d8a39ff66d884462bd7,7,1,1,585570,6990,108,2,0,0,e2d25dd55740327314a2a0b874621ba8,ec1701b0740d49558c0e4292fbcf5d28,59fa10b4c9f3cd3cf1048a41966fe24e,0370a0d090da0d0edc6319f120187e0e,3,5,5,0
117a5a71c34c2d8a39ff66d884462bd7,9,1,1,585710,6840,108,2,0,0,5df2526720f9ac092e202de922f5a65f,682ee02d38c947defb4cf5e30fba6f96,2ffe19dc39838eaa55a52d7b2fbd687c,0370a0d090da0d0edc6319f120187e0e,2,4,4,0
117a5a71c34c2d8a39ff66d884462bd7,11,1,1,585820,6730,52,2,0,0,e2d25dd55740327314a2a0b874621ba8,5254f09164f6bcfba80a12e595ca4724,59fa10b4c9f3cd3cf1048a41966fe24e,0370a0d090da0d0edc6319f120187e0e,3,5,5,0
117a5a71c34c2d8a39ff66d884462bd7,13,1,1,585960,6590,79,2,0,0,5df2526720f9ac092e202de922f5a65f,7a1c1f680a11456d505f05fa70712213,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
117a5a71c34c2d8a39ff66d884462bd7,14,6,1,586090,6490,4,0,0,0,e2d25dd55740327314a2a0b874621ba8,f85a47779c423d73ea3b2aa48c54ff8b,ade82b71d52bf8ebd00f724b25c87e95,536d860ff8c27a28f370410bd17d5ba8,3,5,4,1
117a5a71c34c2d8a39ff66d884462bd7,16,5,1,586090,6490,37,0,0,0,e2d25dd55740327314a2a0b874621ba8,f85a47779c423d73ea3b2aa48c54ff8b,0370a0d090da0d0edc6319f120187e0e,536d860ff8c27a28f370410bd17d5ba8,3,5,0,1
117a5a71c34c2d8a39ff66d884462bd7,17,2,1,586400,6310,1,3,0,0,5df2526720f9ac092e202de922f5a65f,ade82b71d52bf8ebd00f724b25c87e95,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
117a5a71c34c2d8a39ff66d884462bd7,18,4,1,586430,6300,0,0,0,0,e2d25dd55740327314a2a0b874621ba8,ce84530bdb8f4a9e7cf97e14d536b8a0,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,5,0,0
117a5a71c34c2d8a39ff66d884462bd7,19,6,1,586640,6100,2,0,0,2,5df2526720f9ac092e202de922f5a65f,16d76c912992709c8be29b896b8f9417,ce84530bdb8f4a9e7cf97e14d536b8a0,100e6dd299a812effa01b29c6f0056c7,3,4,5,1
117a5a71c34c2d8a39ff66d884462bd7,21,3,1,586860,6100,11,2,0,0,e2d25dd55740327314a2a0b874621ba8,ce84530bdb8f4a9e7cf97e14d536b8a0,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
117a5a71c34c2d8a39ff66d884462bd7,22,4,1,586860,6100,1,0,0,0,e2d25dd55740327314a2a0b874621ba8,db997674156aaff04aede51c0be7f8cf,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,3,0,0
117a5a71c34c2d8a39ff66d884462bd7,23,3,1,587060,6100,12,1,0,0,e2d25dd55740327314a2a0b874621ba8,ce84530bdb8f4a9e7cf97e14d536b8a0,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
117a5a71c34c2d8a39ff66d884462bd7,24,6,1,587170,6030,1,0,0,0,e2d25dd55740327314a2a0b874621ba8,ce84530bdb8f4a9e7cf97e14d536b8a0,2ffe19dc39838eaa55a52d7b2fbd687c,8b8d9227a96ad6ed93838617e3a2319a,2,5,4,1
117a5a71c34c2d8a39ff66d884462bd7,26,1,1,587370,5960,101,2,0,0,5df2526720f9ac092e202de922f5a65f,2ffe19dc39838eaa55a52d7b2fbd687c,682ee02d38c947defb4cf5e30fba6f96,0370a0d090da0d0edc6319f120187e0e,2,4,4,0
117a5a71c34c2d8a39ff66d884462bd7,28,1,1,587490,5840,6,2,0,0,e2d25dd55740327314a2a0b874621ba8,f85a47779c423d73ea3b2aa48c54ff8b,59fa10b4c9f3cd3cf1048a41966fe24e,0370a0d090da0d0edc6319f120187e0e,3,5,5,0
