game_id,event_num,event_msg_type,period,wc_time,pc_time,action_type,option1,option2,option3,team_id,person1,person2,person3,team_id_type,person1_type,person2_type,person3_type
c9353934036e5c77258f2b7ab7685e79,2,12,1,600640,7200,0,0,0,0,1473d70e5646a26de3c52aa1abd85b1f,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0,0,0,0
c9353934036e5c77258f2b7ab7685e79,4,10,1,600640,7200,0,0,0,0,8362dfecb7412f12a12713852d2ae566,ef8b068ab7ac9d387b256404acd24cd5,95c8abc40fb4ecf4fa5627975450dc95,324b2f11b1cd08156cceb7206ef69820,3,4,5,5
c9353934036e5c77258f2b7ab7685e79,7,2,1,600820,7020,79,2,0,0,0a6fc39f34702cff144525dfd265f8fa,cf81e3b197158f3ddedae95005aa9859,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
c9353934036e5c77258f2b7ab7685e79,8,4,1,600860,6970,0,0,0,0,8362dfecb7412f12a12713852d2ae566,95920e4bf5b6c15ba8dffbf959b38ba5,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,4,0,0
c9353934036e5c77258f2b7ab7685e79,9,1,1,600970,6850,101,2,0,0,8362dfecb7412f12a12713852d2ae566,722a380c9b59ef42226e8d392824dcb9,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,2,4,0,0
c9353934036e5c77258f2b7ab7685e79,10,20,1,601060,6820,3,0,0,0,0a6fc39f34702cff144525dfd265f8fa,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,0,0,0
c9353934036e5c77258f2b7ab7685e79,11,2,1,601220,6700,79,2,0,0,0a6fc39f34702cff144525dfd265f8fa,324b2f11b1cd08156cceb7206ef69820,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,5,0,0
c9353934036e5c77258f2b7ab7685e79,12,4,1,601240,6680,0,0,0,0,8362dfecb7412f12a12713852d2ae566,722a380c9b59ef42226e8d392824dcb9,0370a0d090da0d0edc6319f120187e0e,0370a0d090da0d0edc6319f120187e0e,3,4,0,0
c9353934036e5c77258f2b7ab7685e79,13,1,1,601330,6600,108,2,0,0,8362dfecb7412f12a12713852d2ae566,ef8b068ab7ac9d387b256404acd24cd5,722a380c9b59ef42226e8d392824dcb9,0370a0d090da0d0edc6319f120187e0e,2,4,4,0
c9353934036e5c77258f2b7ab7685e79,15,1,1,601470,6460,79,2,0,0,0a6fc39f34702cff144525dfd265f8fa,3007e387a7d41a704390cb5878271b9a,95c8abc40fb4ecf4fa5627975450dc95,0370a0d090da0d0edc6319f120187e0e,3,5,5,0
c9353934036e5c77258f2b7ab7685e79,17,6,1,601680,6270,1,0,0,0,0a6fc39f34702cff144525dfd265f8fa,324b2f11b1cd08156cceb7206ef69820,fb64ca4b8beaf4c4c6e4575fe2f3abd7,a1277b068e23d54de9770dd59b31879e,2,5,4,1
